id,user_id,document_id,action_date,action_id
56142,7,34,2024-08-29 01:25:16,2
56143,9,24,2024-04-10 09:31:12,1
56144,7,15,2024-09-06 05:24:02,1
56145,1,6,2023-04-29 22:26:28,3
56146,7,28,2024-08-09 10:04:18,3
56147,5,24,2023-09-01 17:14:08,3
56148,9,21,2024-10-04 08:52:51,3
56149,6,50,2024-03-16 05:26:34,1
56150,4,43,2023-04-03 13:55:17,3
56151,10,36,2023-03-24 12:06:47,1
56152,4,40,2024-12-06 07:43:16,3
56153,1,31,2024-12-02 19:58:13,1
56154,6,47,2023-01-17 11:03:00,1
56155,2,47,2023-10-29 08:38:14,3
56156,8,37,2023-05-04 18:02:01,1
56157,4,38,2023-01-28 07:20:18,2
56158,3,7,2024-06-29 06:27:28,3
56159,10,24,2024-09-01 04:22:25,3
56160,8,23,2023-04-13 20:57:26,2
56161,5,17,2024-06-01 08:54:49,2
56162,5,27,2023-05-02 11:06:38,2
56163,5,29,2023-03-04 16:08:04,3
56164,2,37,2024-07-01 07:21:54,2
56165,2,5,2024-02-10 19:15:16,1
56166,1,4,2024-02-08 14:43:09,1
56167,3,7,2024-08-13 07:14:35,1
56168,9,1,2024-05-05 14:51:39,3
56169,3,45,2023-10-30 18:27:49,1
56170,6,14,2024-09-25 07:45:47,2
56171,10,44,2024-01-12 17:39:12,3
56172,8,40,2024-12-07 14:55:04,1
56173,2,46,2024-02-11 08:15:12,3
56174,3,24,2024-01-06 15:38:34,2
56175,9,13,2023-12-31 04:22:33,3
56176,1,42,2024-08-31 05:12:47,3
56177,10,50,2023-11-20 16:32:07,3
56178,1,49,2024-09-21 04:50:00,1
56179,5,43,2024-06-22 22:45:11,1
56180,8,1,2024-05-09 21:19:41,1
56181,5,35,2023-10-25 12:03:46,2
56182,10,6,2024-10-15 22:53:35,2
56183,3,31,2024-10-08 05:34:51,3
56184,9,42,2023-12-03 18:35:23,2
56185,4,47,2024-03-18 00:53:36,3
56186,6,10,2023-10-22 14:49:31,3
56187,5,7,2024-09-27 06:39:23,2
56188,3,27,2024-05-27 05:53:34,2
56189,2,50,2024-05-21 18:23:25,1
56190,4,1,2024-08-14 23:48:18,2
56191,6,22,2024-04-14 01:55:12,3
56192,3,22,2023-03-23 21:11:17,1
56193,8,46,2024-11-09 20:48:35,1
56194,6,45,2023-11-02 15:06:38,1
56195,8,15,2023-02-03 16:46:44,2
56196,4,20,2023-03-26 14:24:32,1
56197,3,45,2024-08-03 18:28:08,3
56198,6,5,2024-01-29 11:17:39,3
56199,10,17,2024-08-19 10:46:03,2
56200,8,36,2024-10-01 11:43:24,2
56201,1,32,2024-12-10 19:40:18,1
56202,6,4,2024-12-19 11:19:01,3
56203,7,11,2024-10-03 10:13:50,1
56204,4,14,2023-10-17 18:24:33,2
56205,9,36,2024-05-06 22:01:06,2
56206,3,6,2023-10-22 06:39:29,3
56207,2,43,2023-11-26 01:09:45,3
56208,4,30,2023-05-12 10:19:05,2
56209,2,15,2024-12-06 11:33:44,1
56210,1,29,2023-11-03 00:06:06,2
56211,5,50,2023-04-07 08:31:58,3
56212,3,34,2024-12-29 19:04:00,2
56213,6,31,2024-03-28 22:53:53,1
56214,1,40,2024-03-26 08:29:31,1
56215,5,31,2024-04-08 13:18:35,1
56216,4,39,2023-09-30 01:06:53,2
56217,2,39,2023-07-04 10:13:02,1
56218,10,37,2024-02-17 20:10:59,1
56219,2,20,2024-10-09 05:48:46,1
56220,3,2,2023-05-30 02:36:38,1
56221,8,3,2024-11-21 15:28:36,2
56222,3,18,2023-02-24 13:00:47,2
56223,1,1,2023-12-07 01:17:03,2
56224,3,3,2024-12-27 01:06:18,2
56225,5,34,2024-12-20 18:58:07,2
56226,1,7,2023-08-08 07:03:51,3
56227,9,4,2023-01-31 16:38:13,2
56228,7,6,2024-12-09 12:28:22,1
56229,8,24,2023-01-27 07:29:13,2
56230,1,49,2024-11-25 19:54:07,2
56231,6,19,2023-11-22 09:14:52,3
56232,3,29,2023-06-29 08:02:14,3
56233,10,9,2023-09-29 22:33:06,3
56234,9,17,2023-09-03 00:43:47,2
56235,6,12,2023-09-04 22:49:57,1
56236,6,36,2024-12-03 22:53:33,1
56237,5,13,2023-06-14 16:28:38,3
56238,7,30,2024-11-18 14:11:50,2
56239,4,31,2024-07-14 09:11:29,2
56240,8,23,2023-06-18 10:07:03,3
56241,7,49,2023-09-20 10:27:07,2
56242,6,31,2023-08-29 19:10:53,1
56243,6,19,2023-07-21 00:08:00,2
56244,5,31,2023-02-03 18:15:15,3
56245,4,41,2024-08-22 14:52:49,1
56246,4,25,2023-08-02 04:20:30,1
56247,2,43,2024-10-26 05:28:00,2
56248,8,6,2024-11-07 19:40:18,3
56249,8,18,2024-04-13 17:30:11,2
56250,2,16,2023-04-06 02:11:08,3
56251,2,9,2024-09-20 16:06:48,1
56252,8,32,2023-04-05 18:02:32,2
56253,2,19,2024-10-12 12:49:51,1
56254,2,47,2024-10-13 05:57:37,1
56255,2,48,2024-11-10 14:07:14,2
56256,3,50,2024-09-11 22:28:58,2
56257,6,1,2024-09-16 16:06:21,1
56258,7,2,2023-01-17 02:29:00,2
56259,4,16,2023-01-23 00:12:32,3
56260,1,18,2023-12-17 06:07:49,3
56261,9,26,2024-12-01 17:07:51,3
56262,7,13,2024-10-01 11:59:03,3
56263,7,14,2024-05-25 04:11:47,1
56264,6,38,2024-12-24 17:56:25,1
56265,9,23,2024-11-02 11:30:44,1
56266,5,11,2024-12-21 00:49:25,2
56267,1,17,2024-11-18 08:55:24,1
56268,9,16,2024-12-01 10:52:52,2
56269,4,13,2023-10-22 07:56:54,2
56270,1,44,2024-04-10 15:11:12,2
56271,1,25,2023-03-09 05:14:36,3
56272,3,35,2023-05-14 11:41:04,3
56273,8,40,2024-06-14 18:44:40,3
56274,1,13,2023-04-24 01:47:47,2
56275,9,19,2023-08-15 01:23:57,2
56276,9,32,2023-10-08 10:31:06,2
56277,7,34,2024-01-04 04:09:23,3
56278,1,25,2024-01-23 19:03:50,1
56279,2,4,2023-06-27 16:11:28,3
56280,7,18,2023-10-22 16:25:29,1
56281,6,38,2023-08-25 14:36:03,3
56282,6,29,2023-04-05 17:23:25,2
56283,3,42,2024-08-22 16:06:44,3
56284,2,35,2023-07-07 01:55:36,2
56285,1,2,2024-09-21 16:39:35,1
56286,3,42,2024-04-26 23:19:32,1
56287,9,14,2023-09-03 09:24:50,2
56288,10,37,2023-12-18 16:22:19,1
56289,6,18,2023-04-02 14:41:35,3
56290,4,39,2024-01-07 21:22:27,1
56291,4,2,2023-11-08 20:29:09,3
56292,10,21,2023-03-05 05:28:46,2
56293,1,12,2024-12-09 23:25:19,3
56294,4,25,2024-10-04 23:01:23,3
56295,10,29,2023-05-17 23:46:15,1
56296,5,28,2024-01-21 09:44:34,1
56297,2,48,2024-07-25 06:19:06,3
56298,5,28,2024-07-20 00:27:30,3
56299,9,22,2023-04-02 01:29:34,2
56300,9,43,2024-07-31 19:34:14,3
56301,8,2,2023-02-04 11:45:21,2
56302,4,27,2023-12-24 06:42:23,2
56303,1,14,2023-01-22 05:44:18,3
56304,5,11,2024-03-30 10:00:48,3
56305,8,23,2023-05-06 17:10:33,2
56306,1,48,2023-05-23 06:25:01,2
56307,3,34,2023-05-03 20:31:22,3
56308,9,4,2024-02-27 14:48:26,2
56309,8,11,2023-02-24 13:25:51,3
56310,10,43,2024-05-16 22:11:10,1
56311,4,46,2023-07-01 06:31:42,3
56312,6,18,2024-01-23 04:45:22,1
56313,3,49,2024-04-19 07:08:18,1
56314,9,47,2024-06-17 03:19:29,1
56315,7,3,2023-05-22 11:29:25,1
56316,6,3,2024-06-22 19:25:27,3
56317,7,19,2024-10-20 23:51:34,2
56318,7,14,2024-12-08 17:24:22,1
56319,10,49,2024-07-12 04:45:58,3
56320,10,4,2024-11-25 04:01:22,3
56321,7,22,2023-10-21 05:12:13,2
56322,7,11,2023-06-23 06:10:31,1
56323,4,3,2023-11-13 21:17:15,1
56324,5,37,2024-09-20 14:42:22,3
56325,7,37,2023-11-01 03:24:58,2
56326,3,3,2023-09-20 01:16:01,2
56327,6,47,2023-07-14 22:58:20,1
56328,6,42,2024-12-03 06:16:25,3
56329,9,26,2024-05-05 05:38:10,3
56330,10,15,2023-09-30 01:21:34,1
56331,9,7,2023-11-18 15:09:21,1
56332,5,47,2024-12-29 22:46:19,2
56333,1,48,2024-05-14 02:00:03,2
56334,6,15,2024-07-04 10:56:55,1
56335,2,38,2023-11-09 13:13:21,1
56336,5,45,2024-08-31 15:56:11,2
56337,3,48,2024-12-13 11:22:19,3
56338,3,20,2023-09-11 05:47:45,2
56339,6,43,2024-04-17 07:30:01,3
56340,2,5,2024-06-06 13:19:26,2
56341,3,34,2023-10-18 09:05:53,2
56342,8,35,2024-05-15 11:03:41,3
56343,6,5,2024-03-04 07:15:50,3
56344,7,41,2024-10-23 20:35:40,3
56345,1,44,2023-02-16 05:37:43,3
56346,3,48,2023-01-09 06:18:50,1
56347,9,4,2023-11-18 21:40:05,3
56348,1,33,2024-10-19 03:59:32,2
56349,7,48,2024-09-14 12:35:24,3
56350,8,31,2024-06-24 04:48:45,3
56351,1,27,2023-03-06 00:29:14,1
56352,4,42,2023-08-04 02:43:52,2
56353,1,39,2024-04-06 05:35:08,3
56354,5,24,2024-02-27 13:12:36,2
56355,10,23,2024-06-12 22:25:20,2
56356,2,27,2023-10-22 14:28:51,1
56357,2,33,2023-01-17 09:27:41,1
56358,4,3,2024-05-08 10:37:21,1
56359,5,14,2024-03-17 07:48:51,3
56360,5,10,2024-09-24 10:55:37,2
56361,3,7,2023-07-22 09:25:28,1
56362,8,17,2023-06-24 11:11:00,1
56363,5,35,2023-03-12 05:07:54,1
56364,8,5,2023-12-11 11:25:21,2
56365,6,36,2023-07-04 11:47:45,2
56366,4,1,2024-12-16 13:35:14,2
56367,7,12,2024-05-05 09:35:25,3
56368,5,3,2023-09-17 02:27:40,2
56369,4,25,2023-05-05 04:50:07,1
56370,7,36,2023-09-22 09:27:35,2
56371,8,21,2023-01-29 01:58:35,1
56372,3,6,2024-12-21 06:59:52,2
56373,2,8,2023-04-01 07:24:40,1
56374,2,25,2024-03-30 03:05:08,1
56375,2,36,2024-02-28 08:28:25,3
56376,6,25,2023-03-25 10:01:22,1
56377,5,47,2023-04-19 07:35:58,2
56378,9,42,2024-07-07 20:50:32,2
56379,2,16,2023-04-25 02:59:33,3
56380,3,3,2023-03-04 02:37:05,2
56381,6,27,2023-06-08 15:33:20,2
56382,3,41,2024-06-23 21:58:04,2
56383,2,7,2023-02-16 01:44:18,1
56384,9,25,2024-07-04 13:25:21,1
56385,3,23,2024-01-10 11:10:25,3
56386,6,45,2024-12-01 04:51:08,1
56387,9,36,2024-11-16 08:28:08,3
56388,3,12,2024-08-19 20:22:00,3
56389,9,25,2023-12-28 09:45:21,3
56390,3,42,2023-10-30 03:23:02,1
56391,3,50,2024-08-12 07:06:40,2
56392,4,41,2023-08-29 17:06:08,2
56393,8,23,2024-08-23 02:27:40,2
56394,2,49,2023-08-04 15:52:27,1
56395,5,43,2024-07-08 08:16:34,1
56396,1,36,2024-01-26 08:16:10,3
56397,8,6,2024-03-04 21:57:34,2
56398,7,29,2024-04-09 23:05:48,2
56399,1,18,2024-04-03 12:08:46,3
56400,3,9,2023-06-17 08:59:19,1
56401,9,38,2024-08-05 22:00:05,1
56402,6,18,2023-10-16 13:50:48,3
56403,3,6,2024-11-22 02:02:37,1
56404,7,37,2023-09-14 08:12:02,3
56405,1,46,2024-01-29 12:34:00,2
56406,5,4,2023-08-08 22:51:11,3
56407,10,30,2024-06-06 08:01:56,2
56408,9,37,2023-08-28 15:43:16,3
56409,5,4,2024-12-22 13:17:15,1
56410,8,48,2023-03-30 22:23:06,3
56411,9,45,2023-08-21 10:53:09,2
56412,8,2,2024-08-01 17:47:36,3
56413,3,9,2023-07-31 02:20:21,1
56414,10,27,2023-08-19 19:44:38,2
56415,3,23,2023-11-11 20:40:14,3
56416,6,23,2023-03-29 01:24:51,3
56417,9,49,2023-12-18 02:43:10,3
56418,6,23,2024-07-10 17:47:39,3
56419,6,15,2024-03-27 18:43:00,1
56420,7,18,2023-02-11 19:44:07,3
56421,3,42,2024-11-10 11:43:02,2
56422,8,48,2023-01-13 18:40:53,2
56423,7,40,2023-12-14 17:56:55,3
56424,9,31,2023-07-19 08:13:28,1
56425,7,12,2024-01-23 11:35:30,2
56426,2,40,2024-05-12 21:57:43,3
56427,1,24,2023-02-11 14:29:54,2
56428,3,2,2024-08-05 10:50:33,2
56429,4,23,2024-08-19 22:11:56,1
56430,6,37,2023-11-06 18:47:59,2
56431,4,16,2024-06-27 02:01:52,3
56432,2,16,2024-12-13 02:10:00,2
56433,10,10,2024-02-25 12:57:50,2
56434,8,26,2024-11-05 22:03:32,3
56435,7,49,2024-03-28 22:22:07,3
56436,10,22,2024-08-14 12:12:31,2
56437,3,27,2024-05-07 23:55:23,2
56438,9,48,2024-03-30 22:07:29,2
56439,2,24,2024-08-10 20:10:45,3
56440,9,2,2024-02-29 04:05:46,1
56441,6,8,2023-09-28 22:41:27,1
56442,1,45,2023-11-20 01:23:21,1
56443,4,16,2024-06-25 21:47:54,2
56444,8,27,2023-01-29 02:37:22,1
56445,8,31,2024-03-26 18:00:22,1
56446,1,43,2023-01-28 18:51:46,3
56447,3,1,2023-11-29 02:06:09,2
56448,4,24,2024-07-08 19:09:08,1
56449,4,5,2023-01-18 18:24:04,2
56450,10,35,2024-06-18 11:25:20,1
56451,7,24,2024-11-10 14:41:27,3
56452,3,41,2024-04-11 14:33:26,2
56453,7,4,2024-12-27 09:42:32,1
56454,10,10,2023-07-18 17:08:39,3
56455,9,17,2023-05-17 09:29:47,1
56456,8,44,2023-09-22 08:37:40,1
56457,7,45,2024-11-22 10:02:27,2
56458,4,35,2023-07-12 17:47:26,3
56459,1,38,2023-03-08 02:25:44,3
56460,10,1,2023-01-29 18:12:09,1
56461,10,23,2023-04-14 01:48:00,2
56462,3,42,2023-10-12 13:12:41,3
56463,3,48,2024-02-29 02:15:45,3
56464,4,38,2023-07-21 12:45:32,2
56465,9,41,2023-05-30 04:38:35,1
56466,9,13,2023-01-30 02:20:42,2
56467,9,12,2023-02-19 03:23:56,3
56468,1,49,2023-10-12 07:16:47,2
56469,1,27,2023-01-30 08:04:56,2
56470,10,10,2024-05-15 23:52:26,3
56471,3,17,2023-06-10 00:35:09,1
56472,4,26,2023-10-13 02:05:30,1
56473,6,11,2024-02-16 15:40:08,3
56474,9,35,2024-06-11 21:33:26,1
56475,10,17,2023-08-18 23:36:36,1
56476,2,25,2024-07-14 19:05:02,2
56477,2,4,2023-02-20 15:53:40,1
56478,10,50,2023-12-20 05:59:36,1
56479,5,17,2024-05-18 07:02:20,3
56480,2,42,2024-10-17 01:29:41,1
56481,3,38,2023-07-09 01:33:14,3
56482,2,34,2023-10-26 19:52:55,2
56483,1,6,2023-10-12 08:15:26,3
56484,2,34,2024-09-28 02:55:23,2
56485,10,26,2024-05-30 21:07:37,1
56486,9,31,2023-11-02 23:48:20,1
56487,2,17,2024-01-11 12:43:00,1
56488,3,49,2023-12-08 22:53:10,3
56489,1,21,2023-12-19 02:16:02,1
56490,7,15,2024-09-24 00:08:05,2
56491,9,18,2023-02-09 18:21:03,1
56492,3,13,2023-03-05 18:28:19,3
56493,10,26,2024-02-26 10:28:01,2
56494,3,40,2023-09-10 01:05:59,3
56495,4,33,2024-06-15 11:11:04,3
56496,5,41,2024-05-13 10:44:14,1
56497,1,2,2024-12-01 17:42:29,1
56498,9,29,2023-04-06 04:45:40,3
56499,2,17,2023-09-14 11:18:50,2
56500,1,26,2023-12-14 03:52:02,2
56501,4,50,2024-05-05 15:19:47,2
56502,5,47,2024-11-06 00:45:16,3
56503,4,26,2024-09-01 11:28:28,2
56504,5,23,2023-03-09 07:10:05,2
56505,6,33,2023-03-25 18:48:28,1
56506,7,20,2024-05-18 02:44:33,3
56507,6,31,2023-09-22 13:31:26,2
56508,8,46,2023-12-31 04:55:51,1
56509,2,2,2023-11-11 05:21:50,2
56510,8,14,2023-02-08 09:07:04,1
56511,7,46,2023-10-28 19:35:51,3
56512,3,22,2024-06-14 17:36:21,3
56513,4,19,2024-06-03 05:23:15,2
56514,3,1,2024-04-25 15:41:27,3
56515,6,30,2024-07-14 19:40:09,2
56516,8,35,2023-08-30 18:03:49,1
56517,5,18,2023-05-03 15:49:27,3
56518,1,15,2023-05-11 22:27:07,3
56519,2,45,2024-11-26 06:15:19,1
56520,10,16,2024-05-03 09:13:03,2
56521,5,37,2024-08-06 06:24:15,1
56522,10,2,2024-03-19 06:49:52,1
56523,10,39,2023-02-25 16:40:00,1
56524,5,27,2023-08-07 05:32:03,1
56525,1,13,2024-08-27 19:54:11,3
56526,7,44,2023-08-03 10:26:28,3
56527,7,43,2023-01-17 16:32:04,3
56528,2,13,2023-12-28 16:20:45,2
56529,8,18,2024-05-04 04:15:11,2
56530,10,20,2023-01-06 02:47:37,1
56531,9,40,2023-08-11 18:51:01,1
56532,8,20,2024-01-08 02:18:05,1
56533,5,43,2024-09-24 01:24:41,2
56534,3,41,2024-01-27 05:11:27,2
56535,6,2,2023-12-16 04:39:13,2
56536,1,45,2023-10-16 14:26:00,2
56537,5,32,2024-08-10 18:02:52,1
56538,9,38,2023-01-07 18:05:45,1
56539,5,11,2023-04-13 23:25:44,3
56540,7,1,2024-04-07 16:04:30,1
56541,2,14,2023-02-14 14:37:50,1
56542,6,20,2024-03-25 14:50:53,1
56543,4,7,2024-02-07 14:03:37,3
56544,10,34,2023-12-21 00:13:26,3
56545,1,31,2024-07-29 17:15:46,1
56546,1,15,2023-05-30 05:38:39,2
56547,7,39,2023-04-21 15:30:48,2
56548,9,1,2023-07-05 03:54:18,1
56549,6,41,2023-09-26 03:42:04,3
56550,1,33,2023-11-28 02:22:25,2
56551,7,50,2024-11-08 21:02:31,1
56552,10,18,2024-11-18 20:29:58,1
56553,2,5,2024-08-18 12:01:42,2
56554,1,39,2024-12-26 17:12:03,1
56555,8,30,2023-03-26 16:45:09,2
56556,2,21,2023-02-03 21:38:11,2
56557,3,46,2023-03-29 15:56:15,1
56558,1,35,2023-07-16 22:31:56,1
56559,10,9,2024-01-19 01:53:57,2
56560,4,43,2023-03-09 18:16:49,2
56561,3,1,2023-06-26 16:56:50,1
56562,10,43,2023-04-12 16:56:53,3
56563,6,13,2023-12-03 08:56:43,3
56564,7,25,2024-05-01 10:11:56,3
56565,8,32,2024-06-05 13:46:11,2
56566,3,46,2024-09-01 09:43:45,1
56567,6,21,2024-02-27 00:10:23,3
56568,3,15,2023-09-21 03:26:19,2
56569,4,23,2024-05-14 13:18:32,1
56570,1,33,2024-08-09 00:55:52,2
56571,7,25,2024-08-03 03:24:08,2
56572,8,29,2023-11-01 20:03:18,2
56573,1,5,2024-06-10 20:06:06,1
56574,8,36,2024-05-23 10:40:52,1
56575,3,27,2023-03-01 10:41:35,1
56576,10,37,2023-10-01 17:01:10,3
56577,4,12,2024-06-05 03:21:31,2
56578,1,41,2023-02-17 01:37:50,3
56579,7,21,2023-01-16 20:56:57,2
56580,4,5,2023-12-31 19:35:29,1
56581,8,20,2024-05-18 21:00:07,3
56582,5,21,2023-07-14 00:41:46,1
56583,1,14,2024-02-26 14:15:04,1
56584,6,39,2024-12-12 17:58:16,1
56585,2,43,2023-01-10 11:00:32,3
56586,5,41,2024-07-17 05:14:05,3
56587,2,7,2024-02-04 13:46:15,1
56588,4,49,2023-03-01 19:51:24,1
56589,1,2,2024-08-22 00:07:24,2
56590,2,44,2024-11-27 08:21:05,2
56591,2,19,2024-07-28 16:55:48,1
56592,2,47,2024-05-11 23:51:41,2
56593,5,25,2023-08-02 12:41:22,3
56594,5,20,2024-03-14 02:00:41,3
56595,5,36,2024-04-03 05:04:09,2
56596,1,9,2023-01-10 20:02:09,3
56597,4,29,2024-09-03 20:22:59,1
56598,6,44,2024-08-22 10:22:18,2
56599,2,18,2024-09-22 09:15:10,3
56600,1,43,2023-10-15 11:19:04,3
56601,10,50,2023-04-14 18:27:56,3
56602,3,20,2024-12-21 09:33:52,2
56603,10,2,2023-10-01 13:02:37,1
56604,8,41,2023-05-25 21:41:41,1
56605,9,43,2023-03-28 14:11:48,3
56606,9,45,2023-01-27 01:34:01,3
56607,9,49,2024-04-26 13:00:01,3
56608,8,16,2024-04-05 23:31:28,1
56609,5,37,2023-06-21 04:57:03,2
56610,9,42,2024-03-27 08:18:22,2
56611,3,4,2023-02-12 11:31:46,2
56612,3,21,2023-12-01 16:05:32,2
56613,7,21,2024-03-11 21:41:42,3
56614,1,14,2024-02-17 02:16:56,3
56615,9,43,2023-02-13 12:50:02,3
56616,5,45,2024-10-22 07:09:40,2
56617,6,17,2023-10-09 11:49:19,3
56618,8,16,2024-08-19 03:50:45,1
56619,8,25,2023-07-18 08:08:40,2
56620,6,2,2023-01-04 10:36:29,1
56621,10,49,2023-06-19 14:40:14,2
56622,2,34,2024-05-18 14:33:40,3
56623,8,4,2023-08-02 07:42:57,1
56624,8,7,2023-07-01 03:07:13,1
56625,10,10,2023-10-04 14:54:04,2
56626,2,49,2023-01-09 09:10:02,2
56627,4,46,2023-10-20 17:17:20,3
56628,9,49,2024-05-19 01:32:51,3
56629,3,14,2024-09-14 01:43:42,2
56630,10,47,2023-09-07 04:44:12,1
56631,1,33,2024-02-25 08:20:38,1
56632,7,45,2023-04-04 13:48:42,2
56633,8,10,2023-03-12 03:12:13,3
56634,9,23,2023-03-20 04:56:00,1
56635,9,45,2024-11-24 06:42:31,1
56636,8,26,2024-07-04 21:19:43,3
56637,9,45,2024-04-03 00:37:30,1
56638,6,7,2023-01-30 17:38:22,3
56639,10,24,2023-07-30 14:37:34,2
56640,5,11,2024-10-17 13:00:44,1
56641,7,40,2024-08-15 22:25:57,2
56642,7,14,2024-11-15 12:50:53,1
56643,10,50,2024-12-10 06:25:38,2
56644,9,39,2023-11-28 22:34:08,2
56645,4,41,2024-10-05 20:13:54,1
56646,1,43,2024-07-24 17:35:41,1
56647,8,26,2024-02-05 08:55:17,1
56648,4,2,2023-07-18 17:51:34,3
56649,8,28,2023-10-08 08:03:21,3
56650,3,17,2024-01-05 08:00:06,3
56651,7,35,2023-09-30 15:46:54,2
56652,7,47,2023-11-13 00:26:44,2
56653,9,6,2024-12-19 06:32:46,1
56654,8,5,2024-10-19 05:28:52,1
56655,8,45,2024-01-12 17:32:41,2
56656,7,26,2023-11-08 23:18:21,3
56657,8,49,2023-11-19 14:06:15,1
56658,2,26,2024-03-14 19:16:51,3
56659,9,36,2024-09-11 03:09:51,1
56660,8,4,2023-08-09 23:50:59,2
56661,6,45,2024-07-05 22:46:52,2
56662,1,9,2024-03-02 07:22:30,3
56663,3,40,2024-04-14 00:45:38,3
56664,10,24,2023-05-28 09:35:13,1
56665,3,45,2023-01-06 22:45:39,2
56666,8,11,2023-12-27 11:11:56,2
56667,9,11,2023-05-08 07:33:24,1
56668,3,10,2023-01-04 21:06:52,3
56669,6,31,2024-05-08 17:26:50,3
56670,2,46,2024-07-10 01:36:43,2
56671,9,24,2023-08-17 01:24:48,3
56672,2,38,2024-05-17 13:42:21,3
56673,7,49,2024-03-30 20:27:37,1
56674,3,22,2023-01-25 00:43:58,2
56675,2,30,2024-06-27 12:31:15,1
56676,9,19,2023-06-23 08:44:02,2
56677,10,24,2023-03-14 12:22:16,1
56678,3,31,2024-11-04 17:19:32,2
56679,6,13,2023-08-11 09:22:30,3
56680,3,20,2023-12-13 09:20:11,3
56681,1,2,2023-10-02 04:51:58,2
56682,1,27,2024-09-24 05:09:35,3
56683,8,6,2024-12-15 10:26:08,1
56684,4,33,2024-09-26 21:28:12,3
56685,3,28,2023-09-15 21:33:10,2
56686,8,5,2023-10-11 02:12:05,1
56687,9,49,2023-08-03 05:20:07,2
56688,7,18,2023-12-06 23:38:34,2
56689,7,49,2024-03-09 01:35:18,3
56690,4,49,2023-01-01 08:49:04,3
56691,10,19,2024-07-22 04:16:54,2
56692,5,44,2024-05-01 03:50:19,2
56693,6,22,2023-05-07 23:36:43,1
56694,8,41,2024-02-07 13:59:42,3
56695,7,29,2023-10-25 09:04:55,3
56696,10,32,2024-09-12 19:49:56,1
56697,3,8,2023-04-28 08:31:54,3
56698,10,2,2023-12-13 10:41:10,2
56699,10,41,2024-07-02 10:50:50,3
56700,4,37,2024-08-31 04:53:53,1
56701,5,28,2024-06-16 01:04:09,3
56702,10,33,2024-10-07 06:27:26,2
56703,9,44,2023-03-28 23:28:57,2
56704,3,22,2023-12-21 05:18:13,2
56705,7,1,2023-02-03 02:58:04,3
56706,8,19,2024-01-29 19:39:55,1
56707,1,10,2024-09-28 14:10:01,3
56708,6,8,2023-09-04 05:15:35,1
56709,4,11,2024-11-29 04:24:30,2
56710,8,23,2024-04-13 15:48:42,2
56711,8,13,2024-11-28 16:41:06,2
56712,7,1,2024-05-13 08:00:34,2
56713,4,1,2024-07-09 19:48:10,1
56714,1,38,2024-12-01 02:18:27,3
56715,2,30,2024-02-08 12:53:49,1
56716,9,50,2023-04-10 04:59:39,3
56717,7,41,2023-01-20 22:19:36,1
56718,5,45,2024-05-04 06:55:34,1
56719,2,26,2023-10-31 19:50:54,2
56720,2,27,2023-09-30 08:17:44,2
56721,3,31,2024-08-16 20:39:45,2
56722,9,40,2024-09-08 13:54:49,3
56723,7,44,2023-04-14 17:47:44,3
56724,8,22,2024-01-29 15:26:55,3
56725,1,6,2024-06-21 17:00:03,3
56726,4,43,2023-01-04 18:51:20,3
56727,4,35,2023-10-17 19:36:37,2
56728,9,11,2024-03-28 06:46:28,2
56729,3,33,2023-12-25 00:28:04,1
56730,4,13,2023-12-22 12:24:20,1
56731,3,1,2024-07-05 01:09:10,3
56732,7,17,2023-04-10 04:35:26,2
56733,5,46,2024-12-05 07:39:47,3
56734,7,36,2024-12-16 18:40:09,1
56735,8,49,2023-11-04 00:05:52,1
56736,2,35,2023-04-06 23:47:03,2
56737,8,25,2024-05-27 21:52:13,1
56738,9,12,2024-02-02 06:52:54,2
56739,6,38,2024-04-23 16:28:03,3
56740,4,5,2023-05-21 20:54:57,2
56741,4,40,2023-02-16 06:35:26,2
56742,4,46,2023-03-26 13:23:34,3
56743,2,26,2024-11-11 02:29:13,3
56744,1,42,2023-10-30 15:48:03,2
56745,8,48,2024-11-10 13:56:38,1
56746,5,46,2023-08-26 11:40:32,2
56747,2,20,2023-05-31 09:51:15,2
56748,2,15,2024-05-29 21:22:33,3
56749,2,30,2024-11-10 18:31:40,2
56750,5,19,2024-06-17 13:12:59,1
56751,1,39,2024-08-26 00:22:21,2
56752,1,5,2024-10-26 12:32:33,1
56753,1,7,2024-04-02 08:17:48,3
56754,4,4,2023-03-09 10:23:43,3
56755,9,36,2024-01-30 11:30:37,1
56756,3,17,2024-05-16 05:01:37,1
56757,3,4,2023-08-29 21:34:08,3
56758,8,23,2023-01-10 15:51:52,1
56759,1,21,2023-05-06 08:48:20,1
56760,8,8,2023-01-30 04:16:09,2
56761,3,49,2024-06-15 02:27:29,3
56762,5,28,2024-06-30 03:46:23,3
56763,1,47,2024-03-19 21:56:30,1
56764,8,20,2024-08-11 01:05:57,2
56765,6,33,2023-09-29 19:45:03,3
56766,7,6,2023-10-31 03:08:53,3
56767,3,21,2023-08-05 05:35:58,2
56768,2,14,2024-09-18 00:23:22,2
56769,7,31,2023-01-03 06:21:11,2
56770,2,39,2024-02-12 13:22:04,2
56771,10,5,2024-06-25 22:21:26,2
56772,3,50,2024-02-21 17:02:26,3
56773,2,47,2024-11-24 13:45:00,2
56774,6,21,2024-10-24 21:52:54,1
56775,3,17,2024-02-11 23:14:31,3
56776,3,43,2024-06-21 10:14:45,3
